player,url,name
Abram_Goldstein,https://www.mtgtop8.com/event?e=23739&amp;d=364823&amp;f=ST,Bant_Control
pepeteam,https://www.mtgtop8.com/event?e=23653&amp;d=364106&amp;f=ST,Bant_Control
MountainMaster13,https://www.mtgtop8.com/event?e=23653&amp;d=364112&amp;f=ST,Bant_Control
Christian_Keffer,https://www.mtgtop8.com/event?e=23669&amp;d=364262&amp;f=ST,Bant_Control
Matteo_Soldi,https://www.mtgtop8.com/event?e=23671&amp;d=364269&amp;f=ST,Bant_Food
Alessio_Magris,https://www.mtgtop8.com/event?e=23671&amp;d=364274&amp;f=ST,Bant_Food
Nikhilesh_Mahendran,https://www.mtgtop8.com/event?e=23712&amp;d=364589&amp;f=ST,Bant_Ramp
Nicolas_Delvalle,https://www.mtgtop8.com/event?e=23628&amp;d=363836&amp;f=ST,Bant_Control
Jeremy_Dezani,https://www.mtgtop8.com/event?e=23628&amp;d=363839&amp;f=ST,Bant_Control
Vicent_Silvestre,https://www.mtgtop8.com/event?e=23681&amp;d=364356&amp;f=ST,Bant_Control
Brendan_Johnson,https://www.mtgtop8.com/event?e=23681&amp;d=364362&amp;f=ST,Bant_Control
Patxi,https://www.mtgtop8.com/event?e=23614&amp;d=363662&amp;f=ST,Bant_Control
_Tia93_,https://www.mtgtop8.com/event?e=23614&amp;d=363664&amp;f=ST,Bant_Control
Antoine_Lagarde,https://www.mtgtop8.com/event?e=23581&amp;d=363304&amp;f=ST,Bant_Control
Thierry_Ramboa,https://www.mtgtop8.com/event?e=23581&amp;d=363306&amp;f=ST,Bant_Control
Brener,https://www.mtgtop8.com/event?e=23590&amp;d=363420&amp;f=ST,Bant_Control
_Tia93_,https://www.mtgtop8.com/event?e=23594&amp;d=363483&amp;f=ST,Bant_Control
Remi_Saget,https://www.mtgtop8.com/event?e=23586&amp;d=363350&amp;f=ST,Bant_Reclamation
Jérémy_Leteve,https://www.mtgtop8.com/event?e=23586&amp;d=363352&amp;f=ST,Bant_Control
Robert_Wild,https://www.mtgtop8.com/event?e=23773&amp;d=365166&amp;f=ST,Boros_Feather
Morooka_Jun,https://www.mtgtop8.com/event?e=23666&amp;d=364239&amp;f=ST,Boros_Aggro
ElYallo,https://www.mtgtop8.com/event?e=23594&amp;d=363472&amp;f=ST,Boros_Aggro
Hujisaki_Masahiko,https://www.mtgtop8.com/event?e=23517&amp;d=362612&amp;f=ST,Boros_Aggro
Takahashi_Ryou,https://www.mtgtop8.com/event?e=23370&amp;d=361190&amp;f=ST,Boros_Aggro
Aaro_Nieminen,https://www.mtgtop8.com/event?e=23340&amp;d=360813&amp;f=ST,Boros_Aggro
Kanye_Best,https://www.mtgtop8.com/event?e=23332&amp;d=360735&amp;f=ST,Boros_Aggro
Matuffino,https://www.mtgtop8.com/event?e=23303&amp;d=360480&amp;f=ST,Boros_Aggro
Poyo_del_Mal,https://www.mtgtop8.com/event?e=23210&amp;d=359597&amp;f=ST,Boros_Feather
SeanElsewhere,https://www.mtgtop8.com/event?e=23210&amp;d=359601&amp;f=ST,Boros_Feather
Faskill,https://www.mtgtop8.com/event?e=23221&amp;d=359671&amp;f=ST,Rw_Feather
Poyo_del_Mal,https://www.mtgtop8.com/event?e=23166&amp;d=359230&amp;f=ST,Boros_Feather
Hayata_Akira,https://www.mtgtop8.com/event?e=23197&amp;d=359510&amp;f=ST,Boros_Feather
Kimoto_Keiya,https://www.mtgtop8.com/event?e=23197&amp;d=359511&amp;f=ST,Boros_Feather
Nakamura_Kazuhiro,https://www.mtgtop8.com/event?e=23198&amp;d=359523&amp;f=ST,Boros_Feather
Huey_Jensen,https://www.mtgtop8.com/event?e=23154&amp;d=359121&amp;f=ST,Boros_Feather
Brad_Nelson,https://www.mtgtop8.com/event?e=23154&amp;d=359122&amp;f=ST,Boros_Feather
Uchoa,https://www.mtgtop8.com/event?e=23127&amp;d=358911&amp;f=ST,Boros_Feather
Lewkmtg,https://www.mtgtop8.com/event?e=23082&amp;d=358426&amp;f=ST,Boros_Feather
Jens_Bosau,https://www.mtgtop8.com/event?e=23125&amp;d=358900&amp;f=ST,Boros_Feather
KelMasterP,https://www.mtgtop8.com/event?e=23355&amp;d=361036&amp;f=ST,Dimir_Midrange
KelMasterP,https://www.mtgtop8.com/event?e=23358&amp;d=361082&amp;f=ST,Dimir_Midrange
Camdenrk,https://www.mtgtop8.com/event?e=23231&amp;d=359747&amp;f=ST,Dimir_Midrange
Rodrigo_Pereira,https://www.mtgtop8.com/event?e=22860&amp;d=356310&amp;f=ST,Dimir_Zombies
mareo83,https://www.mtgtop8.com/event?e=22009&amp;d=348576&amp;f=ST,Dimir_Midrange
Luis_Machado,https://www.mtgtop8.com/event?e=21990&amp;d=348394&amp;f=ST,Dimir_Midrange
AKnightWhoSaysNi,https://www.mtgtop8.com/event?e=21839&amp;d=346932&amp;f=ST,Dimir_Midrange
Ellison_Berryhill,https://www.mtgtop8.com/event?e=21913&amp;d=347551&amp;f=ST,Dimir_Midrange
MatiCheto,https://www.mtgtop8.com/event?e=21574&amp;d=344818&amp;f=ST,Dimir_Midrange
Rooney56,https://www.mtgtop8.com/event?e=21422&amp;d=343414&amp;f=ST,Dimir_Midrange
Scappie,https://www.mtgtop8.com/event?e=21316&amp;d=342658&amp;f=ST,DimirMidrange
_mad_k1022,https://www.mtgtop8.com/event?e=21359&amp;d=342802&amp;f=ST,Dimir_Midrange
Jimmy_Stubbs,https://www.mtgtop8.com/event?e=21176&amp;d=341262&amp;f=ST,Dimir_Pirates
Ihavethefire,https://www.mtgtop8.com/event?e=21165&amp;d=341159&amp;f=ST,Dimir_Midrange
OafMcNamara,https://www.mtgtop8.com/event?e=21078&amp;d=340130&amp;f=ST,Dimir_Midrange
Jack_Anid,https://www.mtgtop8.com/event?e=20906&amp;d=338415&amp;f=ST,Dimir_Pirates
JMM,https://www.mtgtop8.com/event?e=20805&amp;d=337565&amp;f=ST,Dimir_Midrange
TroyGG36,https://www.mtgtop8.com/event?e=20638&amp;d=335904&amp;f=ST,Dimir_Midrange
Jesse_Kennon,https://www.mtgtop8.com/event?e=20637&amp;d=335890&amp;f=ST,Quasiduplicate
Barry_Wilson,https://www.mtgtop8.com/event?e=20328&amp;d=333021&amp;f=ST,Dimir_Pirates
Mesheryakov_Maxim,https://www.mtgtop8.com/event?e=23734&amp;d=364788&amp;f=ST,Esper_DOOM
Christian_Pearse,https://www.mtgtop8.com/event?e=23704&amp;d=364533&amp;f=ST,Esper_DOOM
Vasiliev_Vitaliy,https://www.mtgtop8.com/event?e=23741&amp;d=364836&amp;f=ST,Esper_Danse
Jeff,https://www.mtgtop8.com/event?e=23678&amp;d=364324&amp;f=ST,Esper_DOOM
Shamsul_Zainuddin,https://www.mtgtop8.com/event?e=23712&amp;d=364584&amp;f=ST,Esper_Control
melv.p,https://www.mtgtop8.com/event?e=23614&amp;d=363658&amp;f=ST,Esper_DOOM
ristinend,https://www.mtgtop8.com/event?e=23590&amp;d=363412&amp;f=ST,Esper_DOOM
Shamsul_Bahrain,https://www.mtgtop8.com/event?e=23574&amp;d=363268&amp;f=ST,Esper_Control
Kurt_Stockbrugger,https://www.mtgtop8.com/event?e=23600&amp;d=363527&amp;f=ST,Esper_DOOM
Cydonia,https://www.mtgtop8.com/event?e=23525&amp;d=362799&amp;f=ST,Esper_DOOM
Vasiliev_Vitaliy,https://www.mtgtop8.com/event?e=23545&amp;d=362979&amp;f=ST,Esper_Doom
Devin_Lafleur,https://www.mtgtop8.com/event?e=23554&amp;d=363044&amp;f=ST,Esper_DOOM
Vasiliev_Vitaliy,https://www.mtgtop8.com/event?e=23494&amp;d=362360&amp;f=ST,Esper_Doom
Nakane_Nozomi,https://www.mtgtop8.com/event?e=23420&amp;d=361709&amp;f=ST,Esper_Control
Taniguchi_Syougo,https://www.mtgtop8.com/event?e=23420&amp;d=361710&amp;f=ST,Esper_DOOM
Anssi_Alkio,https://www.mtgtop8.com/event?e=23340&amp;d=360814&amp;f=ST,Esper_Doom
Vincentius_Gondowijoyo,https://www.mtgtop8.com/event?e=23311&amp;d=360537&amp;f=ST,Esper_DOOM
Onoe_Hajime,https://www.mtgtop8.com/event?e=23272&amp;d=360162&amp;f=ST,Esper_Control
Marcasaurus,https://www.mtgtop8.com/event?e=23281&amp;d=360230&amp;f=ST,Esper_DOOM
Tableleg23,https://www.mtgtop8.com/event?e=23281&amp;d=360231&amp;f=ST,Esper_DOOM
Robert_Wise,https://www.mtgtop8.com/event?e=23787&amp;d=365290&amp;f=ST,Esper_Hero
Awesome7574,https://www.mtgtop8.com/event?e=23330&amp;d=360713&amp;f=ST,Esper_Precinct_One
Awesome7574,https://www.mtgtop8.com/event?e=23210&amp;d=359596&amp;f=ST,Esper_Precinct_One
Eduardo_Soto,https://www.mtgtop8.com/event?e=23043&amp;d=358086&amp;f=ST,Esper_Midrange
Takeno_Ryo,https://www.mtgtop8.com/event?e=22867&amp;d=356364&amp;f=ST,Esper_Midrange
Ingham_Ramsay,https://www.mtgtop8.com/event?e=22812&amp;d=355918&amp;f=ST,Esper_Hero
Awesome7574,https://www.mtgtop8.com/event?e=22785&amp;d=355691&amp;f=ST,Esper_Hero
Awesome7574,https://www.mtgtop8.com/event?e=22762&amp;d=355496&amp;f=ST,Esper_Midrange
Ihavethefire,https://www.mtgtop8.com/event?e=22692&amp;d=354889&amp;f=ST,Esper_Hero
ryugi,https://www.mtgtop8.com/event?e=22701&amp;d=354973&amp;f=ST,Esper_Hero
ryugi,https://www.mtgtop8.com/event?e=22633&amp;d=354387&amp;f=ST,Esper_Midrange
Theeradet_Yingviriyaprapan,https://www.mtgtop8.com/event?e=22660&amp;d=354634&amp;f=ST,Esper_Hero
beraldi,https://www.mtgtop8.com/event?e=22563&amp;d=353795&amp;f=ST,Esper_Midrange
Brian_Braun-duin,https://www.mtgtop8.com/event?e=22556&amp;d=353700&amp;f=ST,Esper_Precinct_One
Brian_Braun-Duin,https://www.mtgtop8.com/event?e=22482&amp;d=352895&amp;f=ST,Esper_Precinct_One
Benjamin_Tario,https://www.mtgtop8.com/event?e=22484&amp;d=352924&amp;f=ST,Esper_Precinct_One
Waifugate,https://www.mtgtop8.com/event?e=22256&amp;d=350766&amp;f=ST,Esper_Precinct_One
Brian_Braun-duin,https://www.mtgtop8.com/event?e=22256&amp;d=350768&amp;f=ST,Esper_Precinct_One
Corey_Baumeister,https://www.mtgtop8.com/event?e=22256&amp;d=350772&amp;f=ST,Esper_Precinct_One
AlfredoTorres,https://www.mtgtop8.com/event?e=22232&amp;d=350585&amp;f=ST,Esper_Precinct_One
Nicholas_Koh,https://www.mtgtop8.com/event?e=23787&amp;d=365287&amp;f=ST,Jeskai_Fires
Ben_Ryan,https://www.mtgtop8.com/event?e=23787&amp;d=365292&amp;f=ST,Jeskai_Fires
Shawn_Rayson,https://www.mtgtop8.com/event?e=23787&amp;d=365293&amp;f=ST,Niv-mizzet_Fires
Nshio_Tomoyasu,https://www.mtgtop8.com/event?e=23790&amp;d=365309&amp;f=ST,Fires_of_Invention
Gobern,https://www.mtgtop8.com/event?e=23793&amp;d=365326&amp;f=ST,Fires_of_Invention
GenerateWinner,https://www.mtgtop8.com/event?e=23793&amp;d=365330&amp;f=ST,Fires_of_Invention
