player,url,deck_name,num,card_name,card_rarity
Jibri_Thomas,https://www.mtgtop8.com/event?e=24177&d=368762&f=ST,Rakdos_Aggro,4,Gutterbones,rare
Josef_Navarro,https://www.mtgtop8.com/event?e=24144&d=368502&f=ST,Rakdos_Aggro,4,Drill Bit,uncommon
Birdsof36,https://www.mtgtop8.com/event?e=24131&d=368425&f=ST,Jund_Adventure,4,Overgrown Tomb,rare
Allison_Maino,https://www.mtgtop8.com/event?e=23942&d=366770&f=ST,Golgari_Aggro,3,"Vivien, Arkbow Ranger",mythic
Pasi_Poikela,https://www.mtgtop8.com/event?e=23996&d=367294&f=ST,Gruul_Smash,2,"Nissa, Who Shakes the World",rare
Kyle_Hamilton,https://www.mtgtop8.com/event?e=24113&d=368277&f=ST,Fires_of_Invention,3,Cavalier of Gales,mythic
yamakiller,https://www.mtgtop8.com/event?e=24240&d=369215&f=ST,Rakdos_Aggro,4,Drill Bit,uncommon
Kenji_Egashira,https://www.mtgtop8.com/event?e=23942&d=366804&f=ST,Temur_Reclamation,4,Shifting Ceratops,rare
Peter_Yong,https://www.mtgtop8.com/event?e=24055&d=367885&f=ST,Jund_Sacrifice,4,Overgrown Tomb,rare
Chris_Kvartek,https://www.mtgtop8.com/event?e=23942&d=366783&f=ST,Golgari_Aggro,3,Thrashing Brontodon,uncommon
Isaak_Krut,https://www.mtgtop8.com/event?e=23942&d=366794&f=ST,Golgari_Aggro,2,Thrashing Brontodon,uncommon
Amarsir,https://www.mtgtop8.com/event?e=24107&d=368236&f=ST,Jund_Sacrifice,3,Thrashing Brontodon,uncommon
Itou_Takurou,https://www.mtgtop8.com/event?e=23968&d=367031&f=ST,Sultai_Control,3,Negate,common
Mesheryakov_Maxim,https://www.mtgtop8.com/event?e=23734&d=364788&f=ST,Esper_DOOM,2,Noxious Grasp,uncommon
Tanabe_Takumi,https://www.mtgtop8.com/event?e=24122&d=368348&f=ST,Fires_of_Invention,4,Cavalier of Gales,mythic
Clément_Sarton,https://www.mtgtop8.com/event?e=23754&d=364989&f=ST,Uw_Control,1,Quench,common
Kevin_Duong,https://www.mtgtop8.com/event?e=23810&d=365471&f=ST,Gruul_Midrange,2,"Nissa, Who Shakes the World",rare
Steven_Maack,https://www.mtgtop8.com/event?e=24112&d=368269&f=ST,Rakdos_Aggro,4,"Mayhem Devil, ",
Chris_Yap,https://www.mtgtop8.com/event?e=23704&d=364532&f=ST,Selesnya_Adventure,1,Devout Decree,uncommon
RandomDrooler,https://www.mtgtop8.com/event?e=24131&d=368424&f=ST,Sultai_Ramp,4,Cavalier of Flame,mythic
RandomDrooler,https://www.mtgtop8.com/event?e=24131&d=368422&f=ST,Fires_of_Invention,4,Cavalier of Flame,mythic
Dyachenko_Andrew,https://www.mtgtop8.com/event?e=23734&d=364786&f=ST,Selesnya_Adventures,1,Trostani Discordant,mythic
Logan_Nettles,https://www.mtgtop8.com/event?e=24108&d=368241&f=ST,Simic_Flash,4,Temple of Mystery,rare
Thomas_Bocahut,https://www.mtgtop8.com/event?e=23803&d=365412&f=ST,Temur_Midrange,1,"Vivien, Arkbow Ranger",mythic
Drake_Sasser,https://www.mtgtop8.com/event?e=24032&d=367626&f=ST,Simic_Ramp_Elemental,4,Temple of Mystery,rare
Laschenov_Ivan,https://www.mtgtop8.com/event?e=23800&d=365394&f=ST,Gruul_Aggro,4,Zhur-Taa Goblin,uncommon
Inoue_Hiroki,https://www.mtgtop8.com/event?e=23980&d=367112&f=ST,Temur_Flash,2,"Chandra, Awakened Inferno",mythic
Suzuki_Kazushige,https://www.mtgtop8.com/event?e=23749&d=364942&f=ST,Temur_Reclamation,3,Fry,uncommon
Tirentu,https://www.mtgtop8.com/event?e=23812&d=365506&f=ST,Gruul_Aggro,4,"Domri's Ambush, ",
Tyler_Cook,https://www.mtgtop8.com/event?e=24214&d=368963&f=ST,Mono_Red_Aggro,3,Light Up the Stage,uncommon
Dylan_Nollen,https://www.mtgtop8.com/event?e=24108&d=368245&f=ST,Rakdos_Aggro,4,Drill Bit,uncommon
Andy_Peters,https://www.mtgtop8.com/event?e=24240&d=369199&f=ST,Fires_of_Invention,3,Cavalier of Gales,mythic
Jamie_Katz,https://www.mtgtop8.com/event?e=24112&d=368271&f=ST,Jund_Sacrifice,4,Overgrown Tomb,rare
Tomita_Hiroki,https://www.mtgtop8.com/event?e=23790&d=365307&f=ST,Bant_Ramp,2,Thrashing Brontodon,uncommon
Andrea_Gereon,https://www.mtgtop8.com/event?e=23942&d=366772&f=ST,Golgari_Sacrifice,4,Duress,common
Dom_Harvey,https://www.mtgtop8.com/event?e=24225&d=369061&f=ST,Jund_Sacrifice,3,Thrashing Brontodon,uncommon
Lukas261997,https://www.mtgtop8.com/event?e=24137&d=368460&f=ST,Fires_of_Invention,4,Cavalier of Flame,mythic
Biggoon86,https://www.mtgtop8.com/event?e=24042&d=367727&f=ST,Simic_Flash,3,Negate,common
Biggoon86,https://www.mtgtop8.com/event?e=23947&d=366880&f=ST,Rakdos_Aristocrats,3,Negate,common
Nishiura_Ryousuke,https://www.mtgtop8.com/event?e=23907&d=366409&f=ST,Temur_Reclamation,3,Flame Sweep,uncommon
Brian_Weller-gordon,https://www.mtgtop8.com/event?e=24108&d=368240&f=ST,Simic_Flash,3,Hydroid Krasis,mythic
Ace_Ashley_Baron,https://www.mtgtop8.com/event?e=24144&d=368505&f=ST,Rakdos_Aggro,4,Rotting Regisaur,rare
Devon_Straub,https://www.mtgtop8.com/event?e=24113&d=368274&f=ST,Jund_Sacrifice,4,Overgrown Tomb,rare
Ben_Stark,https://www.mtgtop8.com/event?e=23942&d=366779&f=ST,UW_Control,1,Finale of Revelation,mythic
Yamade_Masato,https://www.mtgtop8.com/event?e=24122&d=368351&f=ST,Jund_Sacrifice,4,Overgrown Tomb,rare
Matthew_Tyrell,https://www.mtgtop8.com/event?e=23956&d=366947&f=ST,UW_Control,2,Mass Manipulation,rare
Teemu_Halonen,https://www.mtgtop8.com/event?e=23996&d=367292&f=ST,Izzet,3,Flame Sweep,uncommon
Logan_Young,https://www.mtgtop8.com/event?e=24225&d=369066&f=ST,Adventure,3,Shifting Ceratops,rare
Paul_Herr,https://www.mtgtop8.com/event?e=23739&d=364830&f=ST,Jund_Aggro,4,Overgrown Tomb,rare
_Falcon_,https://www.mtgtop8.com/event?e=24200&d=368897&f=ST,Golgari_Citadel,3,Paradise Druid,uncommon
_Falcon_,https://www.mtgtop8.com/event?e=24050&d=367816&f=ST,Golgari_Aggro,3,Paradise Druid,uncommon
Venom1,https://www.mtgtop8.com/event?e=24240&d=369205&f=ST,Golgari_Aggro,2,Duress,common
Pierson_Laughlin,https://www.mtgtop8.com/event?e=23942&d=366819&f=ST,Golgari_Sacrifice,2,Return to Nature,common
TeamGreed,https://www.mtgtop8.com/event?e=23812&d=365511&f=ST,Izzet_Control,2,Aether Gust,uncommon
Alex_Crowther,https://www.mtgtop8.com/event?e=23955&d=366937&f=ST,Adventure,1,Temple of Epiphany,rare
spell_of_d,https://www.mtgtop8.com/event?e=24200&d=368894&f=ST,Jund_Sacrifice,4,Stomping Ground,rare
kbzx,https://www.mtgtop8.com/event?e=24050&d=367821&f=ST,Jund_Sacrifice,1,Legion's End,rare
Jonathan_P,https://www.mtgtop8.com/event?e=23716&d=364617&f=ST,Selesnya_Adventure,2,Devout Decree,uncommon
Anders_Jones,https://www.mtgtop8.com/event?e=24108&d=368239&f=ST,Rakdos_Aggro,4,Rotting Regisaur,rare
Arin_Huffstetter,https://www.mtgtop8.com/event?e=23827&d=365667&f=ST,Gruul_Aggro,2,"Domri, Anarch of Bolas",rare
Jason_Pitts,https://www.mtgtop8.com/event?e=23721&d=364650&f=ST,Sultai_Sacrifice,3,Leyline of the Void,rare
Shane_Crewe-wyatt,https://www.mtgtop8.com/event?e=23884&d=366187&f=ST,Izzet_Flash,2,Spectral Sailor,uncommon
Collins_Mullen,https://www.mtgtop8.com/event?e=24032&d=367624&f=ST,Simic_Ramp_Elemental,2,Arboreal Grazer,common
Lewis_Tolonen,https://www.mtgtop8.com/event?e=23955&d=366943&f=ST,Simic_Ramp,2,Thrashing Brontodon,uncommon
Trent_Clarke,https://www.mtgtop8.com/event?e=23704&d=364528&f=ST,Sultai_Food,4,Hydroid Krasis,mythic
Aydrez,https://www.mtgtop8.com/event?e=23947&d=366883&f=ST,Azorius_Control,3,Aether Gust,uncommon
Beedaawg,https://www.mtgtop8.com/event?e=23874&d=366099&f=ST,Izzet_Flash,4,Brineborn Cutthroat,uncommon
Maximilian_Krebs,https://www.mtgtop8.com/event?e=23982&d=367127&f=ST,Izzet_Control,3,Flame Sweep,uncommon
Maesono_Kanta,https://www.mtgtop8.com/event?e=23968&d=367033&f=ST,Adventure,1,Temple of Epiphany,rare
Justin_Kiser,https://www.mtgtop8.com/event?e=23997&d=367299&f=ST,Simic_Ramp,4,Temple of Mystery,rare
Koksal_Karakus,https://www.mtgtop8.com/event?e=24225&d=369065&f=ST,Jund_Sacrifice,2,Noxious Grasp,uncommon
Chantelle_Campbell,https://www.mtgtop8.com/event?e=23753&d=364983&f=ST,Sultai_Oven,4,Rotting Regisaur,rare
Slashora,https://www.mtgtop8.com/event?e=24042&d=367734&f=ST,G-b_Adventure,2,Thrashing Brontodon,uncommon
Martin_Williamsson,https://www.mtgtop8.com/event?e=23945&d=366859&f=ST,Temur_Reclamation,2,Aether Gust,uncommon
Gregory_Fenn,https://www.mtgtop8.com/event?e=24177&d=368755&f=ST,Simic_Ramp_Elemental,2,Arboreal Grazer,common
O_danielakos,https://www.mtgtop8.com/event?e=23772&d=365160&f=ST,Sultai_Control,4,Watery Grave,rare
Dylan_Hanrahan,https://www.mtgtop8.com/event?e=23955&d=366939&f=ST,Golgari_Aggro,4,Paradise Druid,uncommon
Lee_Mcleod,https://www.mtgtop8.com/event?e=23827&d=365672&f=ST,Sultai_Emry,1,Temple of Epiphany,rare
Lee_Mcleod,https://www.mtgtop8.com/event?e=24177&d=368759&f=ST,Adventure,1,Temple of Epiphany,rare
Rhyan_Jacobz,https://www.mtgtop8.com/event?e=24214&d=368961&f=ST,Ur_Spells,4,Temple of Epiphany,rare
daiho2000,https://www.mtgtop8.com/event?e=24131&d=368427&f=ST,Golgari_Aggro,4,Duress,common
Mason_Clark,https://www.mtgtop8.com/event?e=24225&d=369064&f=ST,Jund_Sacrifice,1,Legion's End,rare
Reclamation,https://www.mtgtop8.com/event?e=23947&d=366884&f=ST,Cat_Henge,3,Massacre Girl,rare
Drew_Christensen,https://www.mtgtop8.com/event?e=24108&d=368244&f=ST,Fires_of_Invention,4,Cavalier of Flame,mythic
TopGrinder,https://www.mtgtop8.com/event?e=24240&d=369213&f=ST,Jund_Sacrifice,4,Noxious Grasp,uncommon
Matt_Foreman,https://www.mtgtop8.com/event?e=24055&d=367892&f=ST,Jund_Sacrifice,4,Overgrown Tomb,rare
Earl_Marchant,https://www.mtgtop8.com/event?e=24177&d=368760&f=ST,Gruul_Aggro,3,Paradise Druid,uncommon
Shimokawabe_Akinari,https://www.mtgtop8.com/event?e=23749&d=364936&f=ST,Selesnya_Aggro,2,Voracious Hydra,rare
Serputko_Vyacheslav,https://www.mtgtop8.com/event?e=23734&d=364790&f=ST,Gruul_Aggro,4,Zhur-Taa Goblin,uncommon
Kat_Light,https://www.mtgtop8.com/event?e=23942&d=366802&f=ST,Golgari_Sacrifice,3,Massacre Girl,rare
Ryan_Tobin,https://www.mtgtop8.com/event?e=23884&d=366186&f=ST,Azorius_Control,1,Mass Manipulation,rare
Savin_Victor,https://www.mtgtop8.com/event?e=23734&d=364783&f=ST,Mono-blac_Aggro,2,"Disfigure, ",
Keno_Bulk,https://www.mtgtop8.com/event?e=23838&d=365752&f=ST,Sultai_Control,4,Watery Grave,rare
VTCLA,https://www.mtgtop8.com/event?e=24012&d=367415&f=ST,Sultai_Control,1,Temple of Mystery,rare
Rémi_D'emmerez,https://www.mtgtop8.com/event?e=23754&d=364990&f=ST,Sultai_Oko-less,2,Thrashing Brontodon,uncommon
Antti_Malin,https://www.mtgtop8.com/event?e=23996&d=367288&f=ST,RDW,4,Light Up the Stage,uncommon
dominizzi,,,4,Nightpack Ambusher,rare
Chris_Barone,https://www.mtgtop8.com/event?e=24032&d=367638&f=ST,Adventure,3,Duress,common
Moodgravy,https://www.mtgtop8.com/event?e=24107&d=368233&f=ST,Simic_Ramp,3,Frilled Mystic,uncommon
Yumcheuk,https://www.mtgtop8.com/event?e=24131&d=368428&f=ST,UW_Control,1,Sky Tether,uncommon
Ryan_Cubit,https://www.mtgtop8.com/event?e=23953&d=366922&f=ST,Mardu_Knights,3,Unchained Berserker,uncommon
Charlie_Finnegan,https://www.mtgtop8.com/event?e=24177&d=368758&f=ST,Adventure,4,Stomping Ground,rare
xhpc007,https://www.mtgtop8.com/event?e=23763&d=365034&f=ST,Sultai_Sacrifice,2,Noxious Grasp,uncommon
Littlemastercz,https://www.mtgtop8.com/event?e=24012&d=367412&f=ST,Golgari_Aggro,4,"Nissa, Who Shakes the World",rare
Littlemastercz,https://www.mtgtop8.com/event?e=24200&d=368896&f=ST,Sultai_Ramp,4,"Nissa, Who Shakes the World",rare
Al-malik_Ali,https://www.mtgtop8.com/event?e=23827&d=365668&f=ST,Esper_DOOM,4,Agent of Treachery,rare
Gregory_Ervin,https://www.mtgtop8.com/event?e=23721&d=364651&f=ST,Sultai_Control,3,Noxious Grasp,uncommon
Keenan_Davidson,https://www.mtgtop8.com/event?e=24225&d=369069&f=ST,Fires_of_Invention,3,Cavalier of Gales,mythic
Christian_Pearse,https://www.mtgtop8.com/event?e=23704&d=364533&f=ST,Esper_DOOM,1,Ethereal Absolution,rare
Andrew_Cuneo,https://www.mtgtop8.com/event?e=23942&d=366774&f=ST,Izzet_Flash,2,Skarrgan Hellkite,mythic
Gotou_Hiroaki,https://www.mtgtop8.com/event?e=24084&d=368100&f=ST,Gruul_Aggro,4,"Domri's Ambush, ",
Noble_Solana_Walkinshaw,https://www.mtgtop8.com/event?e=24112&d=368266&f=ST,Jund_Sacrifice,3,Noxious Grasp,uncommon
Vincent_Reiter,https://www.mtgtop8.com/event?e=23982&d=367130&f=ST,Izzet_Control,4,Brineborn Cutthroat,uncommon
Honda_Rintarou,https://www.mtgtop8.com/event?e=24122&d=368349&f=ST,Adventure,3,Disdainful Stroke,common
Lin_Shun_Tan,https://www.mtgtop8.com/event?e=24144&d=368503&f=ST,Rakdos_Aggro,4,Drill Bit,uncommon
Mesklatebrother,https://www.mtgtop8.com/event?e=24137&d=368459&f=ST,Selesnya_Aggro,2,God-Eternal Oketra,mythic
Patrick_K,https://www.mtgtop8.com/event?e=23716&d=364616&f=ST,Gruul_Aggro,3,Collision-Colossus,
Noah_Strasler,https://www.mtgtop8.com/event?e=24225&d=369062&f=ST,Simic_Flash,4,Temple of Mystery,rare
MatheusPonciano,https://www.mtgtop8.com/event?e=24240&d=369207&f=ST,Rakdos_Aggro,4,Drill Bit,uncommon
Anthony_P,https://www.mtgtop8.com/event?e=23716&d=364619&f=ST,Sultai_Sacrifice,2,Rotting Regisaur,rare
Tgp_kroge,https://www.mtgtop8.com/event?e=24042&d=367733&f=ST,Simic_Ramp_Flash,4,Temple of Mystery,rare
Ben_Rasmussen,https://www.mtgtop8.com/event?e=24037&d=367688&f=ST,Ug_Flash,4,Temple of Mystery,rare
Nathaniel_Richie,https://www.mtgtop8.com/event?e=23997&d=367302&f=ST,Gruul_Aggro,4,"Domri's Ambush, ",
Stepehen_John_Acebuque,https://www.mtgtop8.com/event?e=24144&d=368501&f=ST,Rakdos_Aggro,4,Rotting Regisaur,rare
Klimczur,https://www.mtgtop8.com/event?e=24240&d=369210&f=ST,Fires_of_Invention,3,Cavalier of Gales,mythic
Travis_Bryant,https://www.mtgtop8.com/event?e=23997&d=367296&f=ST,Boros_Aggro,4,Sacred Foundry,rare
Gabryel_Laporte,https://www.mtgtop8.com/event?e=23795&d=365361&f=ST,Temur_Reclamation,3,Temple of Epiphany,rare
Daniel_Vega,https://www.mtgtop8.com/event?e=23942&d=366786&f=ST,Sultai_Ramp,1,Finale of Eternity,mythic
jumpingjack17,https://www.mtgtop8.com/event?e=23925&d=366571&f=ST,Izzet_Control,2,Aether Gust,uncommon
Darren_Kopatz,https://www.mtgtop8.com/event?e=23838&d=365754&f=ST,Sultai_Control,2,Thrashing Brontodon,uncommon
ACG88,https://www.mtgtop8.com/event?e=24240&d=369204&f=ST,Sultai_Ramp,2,Temple of Mystery,rare
Phill_Hellmuth,https://www.mtgtop8.com/event?e=24240&d=369206&f=ST,Simic_Flash,4,Temple of Mystery,rare
Kade_Cantergiani,https://www.mtgtop8.com/event?e=24055&d=367891&f=ST,Izzet_Control,2,Negate,common
Brandon_Krussow,https://www.mtgtop8.com/event?e=23943&d=366839&f=ST,White_Weenie,1,"Tomik, Distinguished Advokist, ",
Phillip_Stanley,https://www.mtgtop8.com/event?e=24059&d=367922&f=ST,Temur_Reclamation,1,Disdainful Stroke,common
Thomas_Barker,https://www.mtgtop8.com/event?e=23955&d=366941&f=ST,Adventure,4,Overgrown Tomb,rare
Y_uran,https://www.mtgtop8.com/event?e=23796&d=365373&f=ST,Red_Aggro,4,Light Up the Stage,uncommon
Zan_Syed,https://www.mtgtop8.com/event?e=24032&d=367627&f=ST,Simic_Ramp_Elemental,2,Arboreal Grazer,common
Dara_Abounorinejud,https://www.mtgtop8.com/event?e=24113&d=368275&f=ST,Gruul_Aggro,3,Paradise Druid,uncommon
yerffej03,https://www.mtgtop8.com/event?e=24010&d=367401&f=ST,Simic_Ramp,4,Growth Spiral,common
Chase_Breaden,https://www.mtgtop8.com/event?e=24112&d=368267&f=ST,Simic_Flash,4,Temple of Mystery,rare
Gabriel_Nassif,https://www.mtgtop8.com/event?e=23942&d=366792&f=ST,Izzet_Flash,3,Negate,common
Stanislav_Cifka,https://www.mtgtop8.com/event?e=23942&d=366829&f=ST,Golgari_Sacrifice,2,Bolas's Citadel,rare
Marc_Russell,https://www.mtgtop8.com/event?e=23838&d=365747&f=ST,Mardu_Knight,4,Rotting Regisaur,rare
Antonino_De_Rosa,https://www.mtgtop8.com/event?e=23942&d=366776&f=ST,Izzet_Flash,1,Flame Sweep,uncommon
Alexander_Hayne,https://www.mtgtop8.com/event?e=23942&d=366768&f=ST,Esper_Control,2,Duress,common
Matt_Hoey,https://www.mtgtop8.com/event?e=24037&d=367683&f=ST,Ug_Flash,4,Temple of Mystery,rare
Charles_Wickham,https://www.mtgtop8.com/event?e=23724&d=364684&f=ST,Sultaï_Sacrifice,2,Noxious Grasp,uncommon
Christian_Faber,https://www.mtgtop8.com/event?e=24214&d=368960&f=ST,Mono_Black_Aggro,2,Sorcerous Spyglass,rare
Josh_Horst,https://www.mtgtop8.com/event?e=24177&d=368756&f=ST,Adventure,2,Noxious Grasp,uncommon
Valentin_Roman,https://www.mtgtop8.com/event?e=23849&d=365852&f=ST,Abzan_Cat_Food,2,Noxious Grasp,uncommon
Wynand_Van_Zyl,https://www.mtgtop8.com/event?e=23773&d=365167&f=ST,4_Color_Doom_,2,Legion's End,rare
zer1997,https://www.mtgtop8.com/event?e=23772&d=365157&f=ST,UW_Control,1,Agent of Treachery,rare
Charles_Pichon,https://www.mtgtop8.com/event?e=23803&d=365411&f=ST,Izzet_Pheonix,3,Aether Gust,uncommon
Vasiliev_Vitaliy,https://www.mtgtop8.com/event?e=23741&d=364836&f=ST,Esper_Danse,2,Noxious Grasp,uncommon
Kirk_Kismet,https://www.mtgtop8.com/event?e=23993&d=367254&f=ST,Golgari_Aggro,2,"Vivien, Arkbow Ranger",mythic
Yokokawa_Yuuta,https://www.mtgtop8.com/event?e=23907&d=366416&f=ST,UW_Control,3,Deputy of Detention,rare
im2g00t4ubarn,https://www.mtgtop8.com/event?e=24240&d=369200&f=ST,Jund_Sacrifice,4,Stomping Ground,rare
Alexander_Lim,https://www.mtgtop8.com/event?e=24112&d=368270&f=ST,Jund_Sacrifice,4,Overgrown Tomb,rare
bnjy99,https://www.mtgtop8.com/event?e=23793&d=365328&f=ST,Jund_Aggro,4,Overgrown Tomb,rare
felider,https://www.mtgtop8.com/event?e=23856&d=365904&f=ST,Gruul_Aggro,4,"Domri's Ambush, ",
Eric_Landon,https://www.mtgtop8.com/event?e=24113&d=368279&f=ST,Simic_Ramp_Elemental,3,Arboreal Grazer,common
Popov_Stanislav,https://www.mtgtop8.com/event?e=23800&d=365398&f=ST,Bant_Control,1,Angel of Grace,mythic
Hibino_Yasutaka,https://www.mtgtop8.com/event?e=23749&d=364939&f=ST,Temur_Reclamation,4,Thrashing Brontodon,uncommon
Shahar_Shenhar,https://www.mtgtop8.com/event?e=23942&d=366826&f=ST,Izzet_Flash,3,Negate,common
Oono_Isao,https://www.mtgtop8.com/event?e=23907&d=366412&f=ST,Temur_Reclamation,3,Flame Sweep,uncommon
Will,https://www.mtgtop8.com/event?e=24042&d=367730&f=ST,Golgari_Adventure,3,Thrashing Brontodon,uncommon
D3m0nger,https://www.mtgtop8.com/event?e=24107&d=368232&f=ST,Flash,3,Negate,common
D3m0nger,https://www.mtgtop8.com/event?e=23874&d=366103&f=ST,Ur_Flash,3,Negate,common
Aaron_James_Alicante,https://www.mtgtop8.com/event?e=24144&d=368504&f=ST,Rakdos_Aggro,4,Drill Bit,uncommon
Evan_Moore,https://www.mtgtop8.com/event?e=24177&d=368761&f=ST,Simic_Flash,4,Temple of Mystery,rare
Nathan_Zamora,https://www.mtgtop8.com/event?e=24108&d=368242&f=ST,Adventure,4,Stomping Ground,rare
Nobuta_Kazuhito,https://www.mtgtop8.com/event?e=23980&d=367109&f=ST,Temur_Aggro,4,Growth-Chamber Guardian,rare
_Valen_,https://www.mtgtop8.com/event?e=24050&d=367822&f=ST,Temur_Reclamation,3,Flame Sweep,uncommon
truthordare,https://www.mtgtop8.com/event?e=23812&d=365508&f=ST,UW_Control,2,Finale of Glory,mythic
Stephen_Dykman,https://www.mtgtop8.com/event?e=24037&d=367685&f=ST,Ug_Ramp,4,Temple of Mystery,rare
Zach_Keathley,https://www.mtgtop8.com/event?e=23721&d=364655&f=ST,G-w_Adventure,2,Devout Decree,uncommon
Paul_Kuhnert,https://www.mtgtop8.com/event?e=23849&d=365848&f=ST,Izzet_Flash,2,"Chandra, Awakened Inferno",mythic
Malkafa,https://www.mtgtop8.com/event?e=24050&d=367818&f=ST,Simic_Flash,4,Temple of Mystery,rare
Dylan_Donegan,https://www.mtgtop8.com/event?e=24032&d=367633&f=ST,Simic_Ramp_Elemental,2,Arboreal Grazer,common
Theshaman,https://www.mtgtop8.com/event?e=24042&d=367732&f=ST,Simic_Flash,1,End-Raze Forerunners,rare
Francis_Obien,https://www.mtgtop8.com/event?e=23787&d=365291&f=ST,Mono_G_Aggro,4,Thrash-Threat,
Piper_Powell,https://www.mtgtop8.com/event?e=24112&d=368273&f=ST,Simic_Flash,4,Temple of Mystery,rare
Mulldrifter,https://www.mtgtop8.com/event?e=24240&d=369202&f=ST,Fires_of_Invention,4,Cavalier of Flame,mythic
Yokoyama_Shouhei,https://www.mtgtop8.com/event?e=24084&d=368093&f=ST,Simic_Ramp_Elemental,4,Growth Spiral,common
Harlan_Firer,https://www.mtgtop8.com/event?e=24032&d=367632&f=ST,Simic_Ramp_Elemental,4,Temple of Mystery,rare
Patrick_Stowe,https://www.mtgtop8.com/event?e=23993&d=367255&f=ST,Orzhov_Control,1,"Ugin, the Ineffable",rare
GYBA,https://www.mtgtop8.com/event?e=24240&d=369209&f=ST,Rakdos_Aggro,4,Drill Bit,uncommon
William_Bates,https://www.mtgtop8.com/event?e=24177&d=368757&f=ST,Fires_of_Invention,3,Aether Gust,uncommon
Karatsu_Yoshifumi,https://www.mtgtop8.com/event?e=24122&d=368353&f=ST,Simic_Flash,3,Hydroid Krasis,mythic
Joseph_Stargel,https://www.mtgtop8.com/event?e=24225&d=369063&f=ST,Jund_Sacrifice,2,Thrashing Brontodon,uncommon
__forge__,https://www.mtgtop8.com/event?e=24010&d=367399&f=ST,Mono_Black_Aggro,4,Dreadhorde Butcher,rare
__forge__,https://www.mtgtop8.com/event?e=24131&d=368426&f=ST,Rakdos_Aggro,4,Dreadhorde Butcher,rare
Parker_Connors,https://www.mtgtop8.com/event?e=23753&d=364982&f=ST,Sultai_Oven,2,Noxious Grasp,uncommon
Ishikawa_Koji,https://www.mtgtop8.com/event?e=23749&d=364935&f=ST,Sultai_Control,2,Thrashing Brontodon,uncommon
Anthony_Lee,https://www.mtgtop8.com/event?e=23953&d=366926&f=ST,Simic_Ramp,4,Temple of Mystery,rare
Felix_Sloo,https://www.mtgtop8.com/event?e=24108&d=368243&f=ST,Golgari_Midrange,2,Massacre Girl,rare
Okuda_Masateru,https://www.mtgtop8.com/event?e=23790&d=365311&f=ST,Temur_Reclamation,3,Flame Sweep,uncommon
Jean-francois_Regimbald,https://www.mtgtop8.com/event?e=23795&d=365354&f=ST,Esper_Dance,2,Cry of the Carnarium,uncommon
Théo_Moutier,https://www.mtgtop8.com/event?e=23942&d=366832&f=ST,Golgari_Sacrifice,3,Massacre Girl,rare
Bavan_Schimper,https://www.mtgtop8.com/event?e=24214&d=368962&f=ST,Grixis_Fires,2,Fry,uncommon
William_Broer,https://www.mtgtop8.com/event?e=24055&d=367888&f=ST,Fires_of_Invention,4,Cavalier of Flame,mythic
Tony_Houston_Norton,https://www.mtgtop8.com/event?e=23993&d=367253&f=ST,Izzet_Control,3,Flame Sweep,uncommon
Nishimoto_Sousuke,https://www.mtgtop8.com/event?e=24122&d=368352&f=ST,Simic_Flash,3,Hydroid Krasis,mythic
Thunderr22,https://www.mtgtop8.com/event?e=23856&d=365901&f=ST,Izzet_Control,3,Flame Sweep,uncommon
Miguel_Guerrero_Leon,https://www.mtgtop8.com/event?e=23942&d=366813&f=ST,Temur_Reclamation,2,Fry,uncommon
Royon_Pierre,https://www.mtgtop8.com/event?e=23924&d=366563&f=ST,Gruul_Aggro,3,Zhur-Taa Goblin,uncommon
Makino_Tatsuya,https://www.mtgtop8.com/event?e=24084&d=368098&f=ST,Adventure,4,Stomping Ground,rare
Mtg_arena_meta,https://www.mtgtop8.com/event?e=24107&d=368235&f=ST,Simic_Flash,3,Hydroid Krasis,mythic
RayFuturePro,https://www.mtgtop8.com/event?e=23856&d=365900&f=ST,UW_Control,2,Finale of Glory,mythic
WRSpenny89,https://www.mtgtop8.com/event?e=23812&d=365507&f=ST,Esper_Control,4,Watery Grave,rare
Eric_Froehlich,https://www.mtgtop8.com/event?e=23942&d=366789&f=ST,UW_Control,1,Finale of Revelation,mythic
NEObots,https://www.mtgtop8.com/event?e=23763&d=365039&f=ST,Mardu_Knight,4,Noxious Grasp,uncommon
Matthias_Poßegger,https://www.mtgtop8.com/event?e=23982&d=367132&f=ST,Gruul_Aggro,4,"Domri's Ambush, ",
Roman_Fusco,https://www.mtgtop8.com/event?e=23810&d=365479&f=ST,U-w,2,"Ugin, the Ineffable",rare
hemiola,https://www.mtgtop8.com/event?e=24200&d=368895&f=ST,Fires_of_Invention,3,Cavalier of Gales,mythic
Dylan_Hand,https://www.mtgtop8.com/event?e=24225&d=369068&f=ST,Jund_Sacrifice,3,Thrashing Brontodon,uncommon
Zach_Allen,https://www.mtgtop8.com/event?e=24032&d=367637&f=ST,Simic_Ramp_Elemental,4,Temple of Mystery,rare
Robert_Wild,https://www.mtgtop8.com/event?e=23773&d=365166&f=ST,Boros_Feather,4,Temple of Triumph,rare
Bradford_Grant,https://www.mtgtop8.com/event?e=24113&d=368276&f=ST,Simic_Flash,4,Temple of Mystery,rare
Jacob_England,https://www.mtgtop8.com/event?e=24059&d=367916&f=ST,Simic_Flash,4,Temple of Mystery,rare
