,num,name
1075,4,Arboreal Grazer
1076,4,"Nissa, Who Shakes the World"
1077,4,"Teferi, Time Raveler"
1078,4,"Time Wipe, "
1079,1,Disenchant
1080,5,Forest
1081,1,Island
1082,1,Plains
1083,4,Breeding Pool
1084,4,Hallowed Fountain
1085,1,Glass Casket
1086,2,Mystical Dispute
1087,4,Gilded Goose
1088,4,Wicked Wolf
1089,4,"Oko, Thief of Crowns"
1090,4,Fabled Passage
1091,2,Knight of Autumn
1092,2,Aether Gust
1093,2,Veil of Summer
1094,4,Temple Garden
1095,4,Growth Spiral
1096,4,Frilled Mystic
1097,4,Hydroid Krasis
1098,3,Temple of Mystery
1099,2,Finale of Glory
1100,2,Prison Realm
1101,3,"Nissa, Who Shakes the World"
1102,3,Dovin's Veto
1103,3,"Teferi, Time Raveler"
1104,2,"Time Wipe, "
1105,6,Forest
1106,5,Island
1107,4,Breeding Pool
1108,4,Hallowed Fountain
1109,2,Mystical Dispute
1110,4,Gilded Goose
1111,4,Once Upon a Time
1112,4,Wicked Wolf
1113,4,"Oko, Thief of Crowns"
1114,2,Castle Vantress
1115,1,Disdainful Stroke
1116,3,Aether Gust
1117,2,Veil of Summer
1118,3,Voracious Hydra
1119,1,Negate
1120,4,Temple Garden
1121,3,Thrashing Brontodon
1122,3,Mass Manipulation
1123,1,Deputy of Detention
1124,1,Growth Spiral
1125,3,Hydroid Krasis
1126,4,"Nissa, Who Shakes the World"
1127,4,Paradise Druid
1128,3,"Teferi, Time Raveler, "
1129,6,Forest
1130,5,Island
1131,4,Breeding Pool
1132,4,Hallowed Fountain
1133,1,Mystical Dispute
1134,4,Gilded Goose
1135,4,Once Upon a Time
1136,4,Wicked Wolf
1137,4,"Oko, Thief of Crowns"
1138,2,Castle Vantress
1139,3,Aether Gust
1140,2,Veil of Summer
1141,4,Voracious Hydra
1142,2,Negate
1143,4,Temple Garden
1144,3,Thrashing Brontodon
1145,3,Mass Manipulation
1146,1,Deputy of Detention
1147,3,Hydroid Krasis
1148,4,"Nissa, Who Shakes the World"
1149,4,Paradise Druid
1150,4,"Teferi, Time Raveler, "
1151,6,Forest
1152,5,Island
1153,4,Breeding Pool
1154,4,Hallowed Fountain
1155,2,Mystical Dispute
1156,4,Gilded Goose
1157,4,Once Upon a Time
1158,4,Wicked Wolf
1159,4,"Oko, Thief of Crowns"
1160,2,Castle Vantress
1161,3,Aether Gust
1162,2,Veil of Summer
1163,2,Voracious Hydra
1164,2,Negate
1165,4,Temple Garden
1166,3,Thrashing Brontodon
1167,3,Mass Manipulation
1168,1,Growth Spiral
1169,3,Hydroid Krasis
1170,4,"Nissa, Who Shakes the World"
1171,4,Paradise Druid
1172,3,"Teferi, Time Raveler"
1173,2,"Tolsimir, Friend to Wolves, "
1174,6,Forest
1175,5,Island
1176,4,Breeding Pool
1177,4,Hallowed Fountain
1178,1,Mystical Dispute
1179,4,Gilded Goose
1180,4,Once Upon a Time
1181,4,Wicked Wolf
1182,4,"Oko, Thief of Crowns"
1183,2,Castle Vantress
1184,3,Aether Gust
1185,2,Veil of Summer
1186,4,Voracious Hydra
1187,2,Negate
1188,4,Temple Garden
1189,3,Thrashing Brontodon
1190,3,Mass Manipulation
1191,2,Growth Spiral
1192,3,Hydroid Krasis
1193,4,"Nissa, Who Shakes the World"
1194,4,Paradise Druid
1195,3,"Teferi, Time Raveler, "
1196,4,Forest
1197,2,Island
1198,2,Plains
1199,4,Breeding Pool
1200,4,Hallowed Fountain
1201,3,Mystical Dispute
1202,4,Gilded Goose
1203,4,"Oko, Thief of Crowns"
1204,2,Castle Vantress
1205,3,Fabled Passage
1206,2,Conclave Tribunal
1207,2,Knight of Autumn
1208,3,Devout Decree
1209,3,Veil of Summer
1210,2,Negate
1211,3,Temple Garden
1212,2,Mass Manipulation
1213,3,Growth Spiral
1214,4,Hydroid Krasis
1215,3,Temple of Mystery
1216,3,Arboreal Grazer
1217,4,"Nissa, Who Shakes the World"
1218,1,"Tamiyo, Collector of Tales"
1219,4,"Teferi, Time Raveler"
1220,4,"Time Wipe, "
1221,5,Forest
1222,1,Island
1223,1,Plains
1224,3,Breeding Pool
1225,4,Hallowed Fountain
1226,2,Mystical Dispute
1227,4,Gilded Goose
1228,4,Wicked Wolf
1229,2,Castle Vantress
1230,1,Fabled Passage
1231,2,"Kenrith, the Returned King"
1232,1,Disdainful Stroke
1233,2,Aether Gust
1234,1,Agent of Treachery
1235,4,Leafkin Druid
1236,4,Risen Reef
1237,2,Negate
1238,4,Temple Garden
1239,1,Angel of Grace
1240,1,Mass Manipulation
1241,1,Frilled Mystic
1242,4,Hydroid Krasis
1243,3,Temple of Mystery
1244,1,Finale of Revelation
1245,4,"Nissa, Who Shakes the World"
1246,3,Paradise Druid
1247,1,"Tamiyo, Collector of Tales"
1248,4,"Teferi, Time Raveler"
1249,3,Time Wipe
1250,2,"Tolsimir, Friend to Wolves, "
1251,5,Forest
1252,1,Island
1253,1,Plains
1254,3,Breeding Pool
1255,4,Hallowed Fountain
1256,2,Mystical Dispute
1257,4,Gilded Goose
1258,4,Wicked Wolf
1259,2,Castle Vantress
1260,1,Fabled Passage
1261,2,"Kenrith, the Returned King"
1262,1,Disdainful Stroke
1263,2,Aether Gust
1264,1,Agent of Treachery
1265,4,Leafkin Druid
1266,4,Risen Reef
1267,2,Negate
1268,4,Temple Garden
1269,1,Angel of Grace
1270,1,Mass Manipulation
1271,1,Frilled Mystic
1272,4,Hydroid Krasis
1273,3,Temple of Mystery
1274,1,Finale of Revelation
1275,4,"Nissa, Who Shakes the World"
1276,3,Paradise Druid
1277,1,"Tamiyo, Collector of Tales"
1278,4,"Teferi, Time Raveler"
1279,3,Time Wipe
1280,2,"Tolsimir, Friend to Wolves, "
1281,5,Forest
1282,1,Island
1283,1,Plains
1284,3,Breeding Pool
1285,4,Hallowed Fountain
1286,2,Mystical Dispute
1287,4,Gilded Goose
1288,4,Wicked Wolf
1289,2,Castle Vantress
1290,1,Fabled Passage
1291,2,"Kenrith, the Returned King"
1292,1,Disdainful Stroke
1293,2,Aether Gust
1294,1,Agent of Treachery
1295,4,Leafkin Druid
1296,4,Risen Reef
1297,2,Negate
1298,4,Temple Garden
1299,1,Angel of Grace
1300,1,Mass Manipulation
1301,1,Frilled Mystic
1302,4,Hydroid Krasis
1303,3,Temple of Mystery
1304,1,Finale of Revelation
1305,4,"Nissa, Who Shakes the World"
1306,3,Paradise Druid
1307,1,"Tamiyo, Collector of Tales"
1308,4,"Teferi, Time Raveler"
1309,3,Time Wipe
1310,2,"Tolsimir, Friend to Wolves, "
1311,6,Forest
1312,1,Island
1313,2,Plains
1314,3,Breeding Pool
1315,4,Hallowed Fountain
1316,3,Mystical Dispute
1317,4,Gilded Goose
1318,2,Once Upon a Time
1319,4,Questing Beast
1320,4,Wicked Wolf
1321,4,"Oko, Thief of Crowns"
1322,1,Castle Vantress
1323,2,Aether Gust
1324,3,Veil of Summer
1325,4,Temple Garden
1326,3,Deputy of Detention
1327,3,Growth Spiral
1328,1,Hydroid Krasis
1329,4,Temple of Mystery
1330,1,Finale of Revelation
1331,1,"Narset, Parter of Veils"
1332,2,Arboreal Grazer
1333,4,"Nissa, Who Shakes the World"
1334,1,"Tamiyo, Collector of Tales"
1335,3,"Teferi, Time Raveler"
1336,4,Time Wipe
1337,1,"Tolsimir, Friend to Wolves, "
1338,6,Forest
1339,1,Island
1340,2,Plains
1341,3,Breeding Pool
1342,4,Hallowed Fountain
1343,3,Mystical Dispute
1344,4,Gilded Goose
1345,2,Once Upon a Time
1346,4,Questing Beast
1347,4,Wicked Wolf
1348,4,"Oko, Thief of Crowns"
1349,1,Castle Vantress
1350,2,Aether Gust
1351,3,Veil of Summer
1352,4,Temple Garden
1353,3,Deputy of Detention
1354,3,Growth Spiral
1355,1,Hydroid Krasis
1356,4,Temple of Mystery
1357,1,Finale of Revelation
1358,1,"Narset, Parter of Veils"
1359,2,Arboreal Grazer
1360,4,"Nissa, Who Shakes the World"
1361,1,"Tamiyo, Collector of Tales"
1362,3,"Teferi, Time Raveler"
1363,4,Time Wipe
1364,1,"Tolsimir, Friend to Wolves, "
1365,6,Forest
1366,1,Island
1367,2,Plains
1368,3,Breeding Pool
1369,4,Hallowed Fountain
1370,3,Mystical Dispute
1371,4,Gilded Goose
1372,2,Once Upon a Time
1373,4,Questing Beast
1374,4,Wicked Wolf
1375,4,"Oko, Thief of Crowns"
1376,1,Castle Vantress
1377,2,Aether Gust
1378,3,Veil of Summer
1379,4,Temple Garden
1380,3,Deputy of Detention
1381,3,Growth Spiral
1382,1,Hydroid Krasis
1383,4,Temple of Mystery
1384,1,Finale of Revelation
1385,1,"Narset, Parter of Veils"
1386,2,Arboreal Grazer
1387,4,"Nissa, Who Shakes the World"
1388,1,"Tamiyo, Collector of Tales"
1389,3,"Teferi, Time Raveler"
1390,4,Time Wipe
1391,1,"Tolsimir, Friend to Wolves, "
1392,6,Forest
1393,5,Island
1394,4,Breeding Pool
1395,4,Hallowed Fountain
1396,1,Mystical Dispute
1397,4,Gilded Goose
1398,4,Once Upon a Time
1399,4,Wicked Wolf
1400,4,"Oko, Thief of Crowns"
1401,2,Castle Vantress
1402,1,Disdainful Stroke
1403,3,Aether Gust
1404,3,Veil of Summer
1405,4,Voracious Hydra
1406,1,Negate
1407,4,Temple Garden
1408,3,Thrashing Brontodon
1409,3,Mass Manipulation
1410,3,Hydroid Krasis
1411,4,"Nissa, Who Shakes the World"
1412,4,Paradise Druid
1413,4,"Teferi, Time Raveler, "
1414,7,Forest
1415,2,Island
1416,1,Plains
1417,4,Breeding Pool
1418,4,Hallowed Fountain
1419,3,Glass Casket
1420,4,Gilded Goose
1421,4,Once Upon a Time
1422,4,Wicked Wolf
1423,4,"Oko, Thief of Crowns"
1424,2,Fabled Passage
1425,2,Knight of Autumn
1426,2,Devout Decree
1427,4,Aether Gust
1428,3,Veil of Summer
1429,4,Negate
1430,4,Temple Garden
1431,4,Hydroid Krasis
1432,4,"Nissa, Who Shakes the World"
1433,4,Paradise Druid
1434,4,"Teferi, Time Raveler"
1435,2,"Time Wipe, "
1436,4,Forest
1437,2,Island
1438,2,Plains
1439,4,Breeding Pool
1440,4,Hallowed Fountain
1441,3,Mystical Dispute
1442,4,Gilded Goose
1443,4,"Oko, Thief of Crowns"
1444,2,Castle Vantress
1445,3,Fabled Passage
1446,2,Conclave Tribunal
1447,2,Knight of Autumn
1448,3,Devout Decree
1449,3,Veil of Summer
1450,2,Negate
1451,3,Temple Garden
1452,2,Mass Manipulation
1453,3,Growth Spiral
1454,4,Hydroid Krasis
1455,3,Temple of Mystery
1456,3,Arboreal Grazer
1457,4,"Nissa, Who Shakes the World"
1458,1,"Tamiyo, Collector of Tales"
1459,4,"Teferi, Time Raveler"
1460,4,"Time Wipe, "
1461,4,Forest
1462,2,Island
1463,2,Plains
1464,4,Breeding Pool
1465,4,Hallowed Fountain
1466,3,Mystical Dispute
1467,4,Gilded Goose
1468,4,"Oko, Thief of Crowns"
1469,2,Castle Vantress
1470,3,Fabled Passage
1471,2,Conclave Tribunal
1472,2,Knight of Autumn
1473,3,Devout Decree
1474,3,Veil of Summer
1475,2,Negate
1476,3,Temple Garden
1477,2,Mass Manipulation
1478,3,Growth Spiral
1479,4,Hydroid Krasis
1480,3,Temple of Mystery
1481,3,Arboreal Grazer
1482,4,"Nissa, Who Shakes the World"
1483,1,"Tamiyo, Collector of Tales"
1484,4,"Teferi, Time Raveler"
1485,4,"Time Wipe, "
1486,6,Forest
1487,1,Island
1488,1,Plains
1489,4,Breeding Pool
1490,4,Hallowed Fountain
1491,3,Brazen Borrower
1492,3,Mystical Dispute
1493,4,Gilded Goose
1494,3,Once Upon a Time
1495,4,Wicked Wolf
1496,4,"Oko, Thief of Crowns"
1497,1,Castle Vantress
1498,2,Fabled Passage
1499,4,Knight of Autumn
1500,3,Aether Gust
1501,3,Veil of Summer
1502,4,Temple Garden
1503,2,Mass Manipulation
1504,4,Hydroid Krasis
1505,2,Temple of Mystery
1506,4,"Nissa, Who Shakes the World"
1507,4,Paradise Druid
1508,1,"Tamiyo, Collector of Tales"
1509,3,"Teferi, Time Raveler"
1510,1,"Tolsimir, Friend to Wolves, "
1511,6,Forest
1512,5,Island
1513,4,Breeding Pool
1514,4,Hallowed Fountain
1515,4,Gilded Goose
1516,4,Once Upon a Time
1517,4,Wicked Wolf
1518,4,"Oko, Thief of Crowns"
1519,2,Castle Vantress
1520,2,Disdainful Stroke
1521,3,Aether Gust
1522,3,Veil of Summer
1523,3,Voracious Hydra
1524,2,Negate
1525,4,Temple Garden
1526,2,Thrashing Brontodon
1527,3,Mass Manipulation
1528,3,Hydroid Krasis
1529,4,"Nissa, Who Shakes the World"
1530,4,Paradise Druid
1531,4,"Teferi, Time Raveler"
1532,1,"Tolsimir, Friend to Wolves, "
1533,5,Forest
1534,1,Island
1535,1,Plains
1536,4,Breeding Pool
1537,4,Hallowed Fountain
1538,1,Mystical Dispute
1539,4,Gilded Goose
1540,4,Once Upon a Time
1541,4,Wicked Wolf
1542,4,"Oko, Thief of Crowns"
1543,4,Fabled Passage
1544,2,"Kenrith, the Returned King"
1545,1,Knight of Autumn
1546,4,Leafkin Druid
1547,2,Shifting Ceratops
1548,2,Veil of Summer
1549,1,Voracious Hydra
1550,4,Risen Reef
1551,2,Negate
1552,4,Temple Garden
1553,2,Thrashing Brontodon
1554,2,Mass Manipulation
1555,4,Hydroid Krasis
1556,1,Temple of Mystery
1557,4,"Nissa, Who Shakes the World"
1558,2,"Teferi, Time Raveler"
1559,2,"Tolsimir, Friend to Wolves, "
1560,5,Forest
1561,1,Island
1562,1,Plains
1563,4,Breeding Pool
1564,4,Hallowed Fountain
1565,1,Mystical Dispute
1566,4,Gilded Goose
1567,4,Once Upon a Time
1568,4,Wicked Wolf
1569,4,"Oko, Thief of Crowns"
1570,4,Fabled Passage
1571,2,"Kenrith, the Returned King"
1572,1,Knight of Autumn
1573,4,Leafkin Druid
1574,2,Shifting Ceratops
1575,2,Veil of Summer
1576,1,Voracious Hydra
1577,4,Risen Reef
1578,2,Negate
1579,4,Temple Garden
1580,2,Thrashing Brontodon
1581,2,Mass Manipulation
1582,4,Hydroid Krasis
1583,1,Temple of Mystery
1584,4,"Nissa, Who Shakes the World"
1585,2,"Teferi, Time Raveler"
1586,2,"Tolsimir, Friend to Wolves, "
1587,5,Forest
1588,1,Island
1589,1,Plains
1590,4,Breeding Pool
1591,4,Hallowed Fountain
1592,1,Mystical Dispute
1593,4,Gilded Goose
1594,2,Once Upon a Time
1595,4,Wicked Wolf
1596,4,"Oko, Thief of Crowns"
1597,4,Fabled Passage
1598,1,Knight of Autumn
1599,4,Leafkin Druid
1600,2,Shifting Ceratops
1601,2,Veil of Summer
1602,2,Voracious Hydra
1603,4,Risen Reef
1604,2,Negate
1605,4,Temple Garden
1606,2,Thrashing Brontodon
1607,2,Mass Manipulation
1608,4,Hydroid Krasis
1609,1,Temple of Mystery
1610,4,"Nissa, Who Shakes the World"
1611,1,Paradise Druid
1612,4,"Teferi, Time Raveler"
1613,2,"Tolsimir, Friend to Wolves, "
1614,5,Forest
1615,1,Island
1616,1,Plains
1617,4,Breeding Pool
1618,4,Hallowed Fountain
1619,1,Mystical Dispute
1620,4,Gilded Goose
1621,2,Once Upon a Time
1622,4,Wicked Wolf
1623,4,"Oko, Thief of Crowns"
1624,4,Fabled Passage
1625,1,Knight of Autumn
1626,4,Leafkin Druid
1627,2,Shifting Ceratops
1628,2,Veil of Summer
1629,2,Voracious Hydra
1630,4,Risen Reef
1631,2,Negate
1632,4,Temple Garden
1633,2,Thrashing Brontodon
1634,2,Mass Manipulation
1635,4,Hydroid Krasis
1636,1,Temple of Mystery
1637,4,"Nissa, Who Shakes the World"
1638,1,Paradise Druid
1639,4,"Teferi, Time Raveler"
1640,2,"Tolsimir, Friend to Wolves, "
1641,6,Forest
1642,2,Island
1643,1,Plains
1644,4,Breeding Pool
1645,4,Hallowed Fountain
1646,2,Glass Casket
1647,4,Gilded Goose
1648,3,Once Upon a Time
1649,4,Questing Beast
1650,4,Wicked Wolf
1651,4,"Oko, Thief of Crowns"
1652,3,Fabled Passage
1653,1,Knight of Autumn
1654,3,Aether Gust
1655,1,Shifting Ceratops
1656,2,Veil of Summer
1657,1,Voracious Hydra
1658,1,Negate
1659,4,Temple Garden
1660,4,Deputy of Detention
1661,4,Hydroid Krasis
1662,1,Prison Realm
1663,1,Arboreal Grazer
1664,4,"Nissa, Who Shakes the World"
1665,4,Paradise Druid
1666,2,"Tamiyo, Collector of Tales"
1667,1,"Tolsimir, Friend to Wolves, "
1668,4,Forest
1669,2,Island
1670,1,Plains
1671,4,Breeding Pool
1672,4,Hallowed Fountain
1673,3,Mystical Dispute
1674,4,Gilded Goose
1675,4,"Oko, Thief of Crowns"
1676,2,Castle Vantress
1677,3,Fabled Passage
1678,2,Devout Decree
1679,2,Drawn from Dreams
1680,3,Shifting Ceratops
1681,3,Veil of Summer
1682,3,Temple Garden
1683,2,Mass Manipulation
1684,2,Growth Spiral
1685,3,Hydroid Krasis
1686,3,Temple of Mystery
1687,2,Prison Realm
1688,2,"Narset, Parter of Veils"
1689,3,Arboreal Grazer
1690,4,"Nissa, Who Shakes the World"
1691,2,Dovin's Veto
1692,1,"Tamiyo, Collector of Tales"
1693,3,"Teferi, Time Raveler"
1694,4,"Time Wipe, "
1695,6,Forest
1696,1,Island
1697,1,Plains
1698,4,Breeding Pool
1699,4,Hallowed Fountain
1700,2,Mystical Dispute
1701,4,Gilded Goose
1702,2,Questing Beast
1703,1,Castle Vantress
1704,3,Fabled Passage
1705,2,Devout Decree
1706,4,Leafkin Druid
1707,3,Shifting Ceratops
1708,3,"Vivien, Arkbow Ranger"
1709,4,Voracious Hydra
1710,4,Risen Reef
1711,3,Negate
1712,4,Temple Garden
1713,2,Thrashing Brontodon
1714,3,Deputy of Detention
1715,4,Hydroid Krasis
1716,4,"Nissa, Who Shakes the World"
1717,3,Bioessence Hydra
1718,4,"Teferi, Time Raveler, "
1719,1,Forest
1720,1,Island
1721,2,Plains
1722,4,Breeding Pool
1723,4,Hallowed Fountain
1724,4,Brazen Borrower
1725,3,Mystical Dispute
1726,2,Castle Ardenvale
1727,2,Castle Vantress
1728,2,Fabled Passage
1729,3,Chemister's Insight
1730,2,Devout Decree
1731,3,Aether Gust
1732,3,Veil of Summer
1733,4,Temple Garden
1734,4,Angel of Grace
1735,1,Mass Manipulation
1736,4,Wilderness Reclamation
1737,1,Emergency Powers
1738,4,Growth Spiral
1739,4,Temple of Mystery
1740,2,Finale of Glory
1741,3,"Narset, Parter of Veils"
1742,2,Dovin's Veto
1743,4,"Teferi, Time Raveler"
1744,4,Time Wipe
1745,2,"Sorcerous Spyglass, "
1746,2,Disenchant
1747,7,Island
1748,4,Plains
1749,4,Hallowed Fountain
1750,3,Glass Casket
1751,4,Brazen Borrower
1752,2,"Gadwick, the Wizened"
1753,3,Castle Ardenvale
1754,2,Castle Vantress
1755,3,Fabled Passage
1756,3,Chemister's Insight
1757,4,Absorb
1758,4,Tranquil Cove
1759,2,Apostle of Purifying Light
1760,2,Cavalier of Dawn
1761,2,Devout Decree
1762,3,Aether Gust
1763,1,Tale's End
1764,1,Mass Manipulation
1765,1,"Ugin, the Ineffable"
1766,4,Prison Realm
1767,4,Dovin's Veto
1768,4,"Teferi, Time Raveler"
1769,4,Time Wipe
1770,2,"Sorcerous Spyglass, "
1771,7,Mountain
1772,6,Plains
1773,4,Glass Casket
1774,4,Venerable Knight
1775,4,Worthy Knight
1776,3,Bonecrusher Giant
1777,3,Embercleave
1778,4,Rimrock Knight
1779,4,Weaselback Redcap
1780,4,Inspiring Veteran
1781,4,Tournament Grounds
1782,4,Acclaimed Contender
1783,4,Fervent Champion
1784,4,Venerated Loxodon
1785,4,Cosmotronic Wave
1786,4,Devout Decree
1787,3,Unchained Berserker
1788,4,Sacred Foundry
1789,1,"Temple of Triumph, "
1790,2,Disenchant
1791,4,Mountain
1792,6,Plains
1793,3,Ardenvale Tactician
1794,2,Giant Killer
1795,3,Glass Casket
1796,4,Venerable Knight
1797,4,Worthy Knight
1798,4,Embercleave
1799,4,Inspiring Veteran
1800,2,Outlaws' Merriment
1801,1,Castle Embereth
1802,4,Tournament Grounds
1803,4,Acclaimed Contender
1804,4,Fervent Champion
1805,4,Conclave Tribunal
1806,2,"Tajic, Legion's Edge"
1807,2,Devout Decree
1808,2,Fry
1809,4,Skyknight Vanguard
1810,2,Icon of Ancestry
1811,4,Sacred Foundry
1812,2,Unbreakable Formation
1813,2,"Gods Willing, "
1814,5,Mountain
1815,5,Plains
1816,4,Venerable Knight
1817,4,Worthy Knight
1818,4,Embercleave
1819,3,Rimrock Knight
1820,4,Inspiring Veteran
1821,4,Tournament Grounds
1822,2,Embereth Shieldbreaker
1823,4,Acclaimed Contender
1824,4,Fervent Champion
1825,4,Conclave Tribunal
1826,4,Venerated Loxodon
1827,3,Lava Coil
1828,3,"Chandra, Acolyte of Flame"
1829,2,Fry
1830,4,Sacred Foundry
1831,4,Light Up the Stage
1832,4,Gods Willing
1833,4,"Temple of Triumph, "
1834,2,Disenchant
1835,6,Mountain
1836,6,Plains
1837,4,Hushbringer
1838,4,Venerable Knight
1839,4,Worthy Knight
1840,3,Bonecrusher Giant
1841,2,Claim the Firstborn
1842,1,Scorching Dragonfire
1843,4,Inspiring Veteran
1844,2,Castle Embereth
1845,4,Embereth Shieldbreaker
1846,4,Fervent Champion
1847,2,Legion Warboss
1848,2,"Aurelia, Exemplar of Justice"
1849,4,Justice Strike
1850,2,"Tajic, Legion's Edge"
1851,4,Skyknight Vanguard
1852,4,Sacred Foundry
1853,4,Light Up the Stage
1854,4,Temple of Triumph
1855,3,"Sorcerous Spyglass, "
1856,4,Shock
1857,6,Mountain
1858,6,Plains
1859,2,Conclave Tribunal
1860,2,Lava Coil
1861,2,Legion Warboss
1862,1,"Aurelia, Exemplar of Justice"
1863,2,Deafening Clarion
1864,3,Justice Strike
1865,2,"Tajic, Legion's Edge"
1866,4,Defiant Strike
1867,1,Wind-Scarred Crag
1868,2,Devout Decree
1869,1,Flame Sweep
1870,1,Fry
1871,4,Sacred Foundry
1872,4,Hero of Precinct One
1873,4,Gods Willing
1874,4,Temple of Triumph
1875,2,Gideon Blackblade
1876,4,Dreadhorde Arcanist
1877,4,Samut's Sprint
1878,4,"Feather, the Redeemed"
1879,4,Tenth District Legionnaire
1880,2,"Sorcerous Spyglass, "
1881,11,Forest
1882,6,Swamp
1883,3,Cauldron Familiar
1884,4,Murderous Rider
1885,4,Gilded Goose
1886,2,The Great Henge
1887,4,Trail of Crumbs
1888,4,Wicked Wolf
1889,1,Wildborn Preserver
1890,1,Deathless Knight
1891,4,Witch's Oven
1892,1,Castle Locthwain
1893,3,Fabled Passage
1894,3,Midnight Reaper
1895,1,"Vraska, Golgari Queen"
1896,3,Leyline of the Void
1897,4,Overgrown Tomb
1898,3,Duress
1899,3,Massacre Girl
1900,4,Paradise Druid
1901,3,Return to Nature
1902,3,"Casualties of War, "
1903,4,Chandra's Spitfire
1904,4,Shock
1905,18,Mountain
1906,3,Bonecrusher Giant
1907,2,Claim the Firstborn
1908,3,Redcap Melee
1909,3,Gingerbrute
1910,3,Castle Embereth
1911,1,Embereth Shieldbreaker
1912,4,Fervent Champion
1913,3,"Torbran, Thane of Red Fell"
1914,2,Experimental Frenzy
1915,2,Risk Factor
1916,2,Torch Courier
1917,4,"Chandra, Acolyte of Flame"
1918,4,Scorch Spitter
1919,1,Unchained Berserker
1920,4,Cavalcade of Calamity
1921,4,Light Up the Stage
1922,3,Tin Street Dodger
1923,1,"Krenko, Tin Street Kingpin, "
1924,4,Shock
1925,16,Mountain
1926,4,Bonecrusher Giant
1927,3,Redcap Melee
1928,4,Gingerbrute
1929,2,Castle Embereth
1930,2,Dwarven Mine
1931,4,"Torbran, Thane of Red Fell"
1932,2,Lava Coil
1933,4,Torch Courier
1934,2,Chandra's Pyrohelix
1935,3,"Chandra, Acolyte of Flame"
1936,2,Fry
1937,2,Scampering Scorcher
1938,4,Scorch Spitter
1939,4,Cavalcade of Calamity
1940,4,Light Up the Stage
1941,3,Tin Street Dodger
1942,3,"Chandra, Fire Artisan"
1943,3,"Tibalt, Rakish Instigator, "
1944,3,Island
1945,1,Plains
1946,2,Swamp
1947,4,Hallowed Fountain
1948,3,Drown in the Loch
1949,1,Castle Vantress
1950,4,Fabled Passage
1951,2,"Kenrith, the Returned King"
1952,2,Thief of Sanity
1953,4,Thought Erasure
1954,1,Mortify
1955,4,Godless Shrine
1956,2,Disdainful Stroke
1957,1,Devout Decree
1958,1,Noxious Grasp
1959,4,Watery Grave
1960,1,Hero of Precinct One
1961,4,Temple of Silence
1962,2,Duress
1963,4,"Narset, Parter of Veils"
1964,2,Bolas's Citadel
1965,4,Despark
1966,3,Dovin's Veto
1967,3,Elite Guardmage
1968,4,Oath of Kaya
1969,4,"Teferi, Time Raveler"
1970,1,Time Wipe
1971,2,Sorcerous Spyglass
1972,2,"Disfigure, "
1973,1,Planar Cleansing
1974,3,Island
1975,1,Plains
1976,2,Swamp
1977,4,Hallowed Fountain
1978,2,Brazen Borrower
1979,2,Fae of Wishes
1980,2,Mystical Dispute
1981,2,Murderous Rider
1982,1,Drown in the Loch
1983,1,Lochmere Serpent
1984,1,Castle Locthwain
1985,1,Castle Vantress
1986,2,Fabled Passage
1987,1,Mnemonic Betrayal
1988,3,Thought Erasure
1989,2,Unmoored Ego
1990,4,Godless Shrine
1991,4,Absorb
1992,1,Tranquil Cove
1993,3,Noxious Grasp
1994,1,Thought Distortion
1995,4,Watery Grave
1996,2,Cry of the Carnarium
1997,4,Kaya's Wrath
1998,2,Temple of Silence
1999,1,Duress
2000,3,"Narset, Parter of Veils"
2001,1,Command the Dreadhorde
2002,1,"Davriel, Rogue Shadowmage"
2003,1,The Elderspell
2004,1,"Liliana, Dreadhorde General"
2005,2,Dovin's Veto
2006,1,Oath of Kaya
2007,4,"Teferi, Time Raveler"
